transaction_id,customer_id,product_id,date,quantity
T05594,C486,P005,2025-06-24,1
T05595,C129,P030,2025-03-31,1
T05596,C180,P015,2025-04-13,1
T05597,C462,P021,2025-01-29,1
T05598,C201,P013,2025-03-20,1
T05599,C485,P010,2025-09-16,1
T05600,C033,P008,2025-04-05,1
T05601,C322,P007,2025-06-21,1
T05602,C337,P024,2025-08-13,1
T05603,C013,P028,2025-08-14,1
T05604,C036,P027,2025-05-06,1
T05605,C309,P017,2025-05-28,1
T05606,C286,P006,2025-03-15,1
T05607,C281,P011,2025-01-30,1
T05607,C281,P012,2025-01-30,1
T05608,C210,P017,2025-10-01,1
T05609,C009,P020,2025-03-28,1
T05610,C371,P030,2025-06-14,1
T05611,C190,P002,2025-03-15,1
T05612,C462,P004,2025-12-17,1
T05613,C120,P001,2025-07-15,1
T05613,C120,P002,2025-07-15,1
T05614,C417,P013,2025-10-18,1
T05615,C062,P028,2025-04-25,1
T05616,C391,P021,2025-01-19,1
T05617,C289,P018,2025-02-07,1
T05618,C011,P021,2025-09-01,1
T05619,C480,P019,2025-11-27,1
T05620,C352,P020,2025-07-18,1
T05621,C231,P030,2025-05-02,1
T05622,C350,P016,2025-11-10,1
T05622,C350,P018,2025-11-10,1
T05623,C246,P030,2025-03-20,1
T05624,C233,P018,2025-07-04,1
T05625,C115,P005,2025-05-27,1
T05626,C090,P013,2025-05-12,1
T05627,C452,P006,2025-07-08,1
T05628,C379,P001,2025-08-10,1
T05629,C074,P002,2025-08-24,1
T05630,C211,P023,2025-10-05,1
T05631,C437,P008,2025-07-25,1
T05632,C065,P027,2025-11-17,1
T05633,C181,P007,2025-07-27,1
T05634,C216,P029,2025-08-02,1
T05635,C232,P015,2025-07-18,1
T05636,C238,P012,2025-06-22,1
T05637,C167,P022,2025-07-24,1
T05637,C167,P023,2025-07-24,1
T05638,C126,P007,2025-12-31,1
T05639,C098,P019,2025-04-10,1
T05640,C374,P022,2025-11-13,1
T05641,C238,P018,2025-07-29,1
T05642,C192,P021,2025-06-07,1
T05643,C110,P013,2025-03-14,1
T05644,C241,P004,2025-10-05,1
T05645,C334,P015,2025-06-03,1
T05646,C464,P027,2025-11-16,1
T05647,C212,P002,2025-04-13,1
T05648,C112,P011,2025-10-10,1
T05649,C338,P013,2025-09-22,1
T05650,C222,P006,2025-08-15,1
T05651,C013,P023,2025-04-16,1
T05652,C198,P019,2025-12-08,1
T05652,C198,P020,2025-12-08,1
T05653,C329,P013,2025-10-22,1
T05654,C401,P026,2025-04-12,1
T05655,C078,P014,2025-06-12,1
T05656,C240,P008,2025-03-08,1
T05657,C391,P030,2025-09-07,1
T05658,C162,P020,2025-11-10,1
T05659,C272,P024,2025-11-18,1
T05660,C449,P002,2025-12-13,1
T05661,C050,P026,2025-02-03,1
T05662,C044,P001,2025-01-05,1
T05663,C446,P002,2025-06-19,1
T05664,C437,P003,2025-06-10,1
T05665,C477,P029,2025-07-02,1
T05665,C477,P030,2025-07-02,1
T05666,C491,P007,2025-06-07,1
T05667,C431,P003,2025-07-05,1
T05668,C320,P030,2025-06-11,1
T05669,C299,P029,2025-08-17,1
T05670,C361,P006,2025-05-29,1
T05671,C156,P004,2025-10-15,1
T05672,C082,P029,2025-03-19,1
T05672,C082,P030,2025-03-19,1
T05673,C273,P030,2025-11-13,1
T05674,C210,P006,2025-10-15,1
T05675,C283,P021,2025-08-29,1
T05676,C359,P009,2025-12-20,1
T05677,C435,P029,2025-05-08,1
T05678,C340,P005,2025-08-16,1
T05678,C340,P006,2025-08-16,1
T05679,C070,P029,2025-07-15,1
T05680,C245,P006,2025-01-11,1
T05681,C301,P023,2025-07-05,1
T05682,C477,P015,2025-10-27,1
T05683,C293,P006,2025-08-18,1
T05684,C458,P001,2025-09-09,1
T05685,C291,P012,2025-06-23,1
T05686,C044,P029,2025-07-09,1
T05686,C044,P030,2025-07-09,1
T05687,C320,P010,2025-12-13,1
T05688,C202,P030,2025-03-18,1
T05689,C057,P030,2025-12-09,1
T05690,C101,P021,2025-06-14,1
T05691,C150,P023,2025-02-12,1
T05692,C182,P020,2025-09-11,1
T05693,C009,P020,2025-10-30,1
T05694,C214,P006,2025-07-06,1
T05695,C436,P009,2025-04-09,1
T05696,C263,P009,2025-09-24,1
T05697,C463,P030,2025-01-13,1
T05698,C251,P011,2025-03-27,1
T05698,C251,P013,2025-03-27,1
T05699,C359,P010,2025-05-15,1
T05700,C230,P014,2025-06-22,1
T05701,C021,P009,2025-12-03,1
T05702,C235,P022,2025-02-11,1
T05702,C235,P023,2025-02-11,1
T05703,C067,P028,2025-11-16,1
T05704,C006,P024,2025-10-21,1
T05705,C010,P010,2025-07-14,1
T05706,C103,P029,2025-08-29,1
T05707,C019,P023,2025-12-11,1
T05708,C139,P023,2025-07-12,1
T05709,C172,P012,2025-09-20,1
T05710,C438,P026,2025-08-06,1
T05711,C209,P023,2025-06-25,1
T05712,C068,P012,2025-05-14,1
T05713,C283,P007,2025-09-08,1
T05714,C145,P009,2025-02-12,1
T05715,C468,P015,2025-12-10,1
T05716,C044,P026,2025-12-08,1
T05717,C468,P011,2025-09-18,1
T05718,C012,P026,2025-03-07,1
T05719,C413,P025,2025-02-24,1
T05719,C413,P026,2025-02-24,1
T05720,C192,P003,2025-03-20,1
T05721,C293,P026,2025-05-02,1
T05722,C399,P003,2025-02-08,1
T05723,C005,P024,2025-01-07,1
T05724,C378,P026,2025-06-24,1
T05725,C446,P030,2025-11-13,1
T05726,C037,P005,2025-10-26,1
T05727,C447,P015,2025-11-20,1
T05728,C448,P011,2025-12-07,1
T05728,C448,P012,2025-12-07,1
T05729,C029,P023,2025-03-13,1
T05730,C103,P030,2025-02-11,1
T05731,C096,P003,2025-02-16,1
T05732,C002,P014,2025-12-18,1
T05733,C120,P007,2025-01-26,1
T05734,C368,P003,2025-07-18,1
T05735,C165,P021,2025-09-29,1
T05736,C099,P016,2025-04-12,1
T05737,C254,P020,2025-12-28,1
T05738,C096,P016,2025-05-28,1
T05739,C304,P028,2025-02-01,1
T05740,C227,P006,2025-09-17,1
T05741,C004,P003,2025-04-01,1
T05742,C499,P007,2025-05-15,1
T05743,C074,P029,2025-10-05,1
T05744,C097,P023,2025-03-05,1
T05745,C360,P025,2025-02-08,1
T05745,C360,P027,2025-02-08,1
T05746,C388,P008,2025-03-25,1
T05747,C203,P021,2025-10-31,1
T05748,C152,P020,2025-07-31,1
T05749,C260,P021,2025-05-27,1
T05750,C112,P014,2025-05-09,1
T05751,C423,P012,2025-05-04,1
T05752,C272,P001,2025-12-02,1
T05753,C350,P009,2025-05-25,1
T05754,C387,P006,2025-02-03,1
T05755,C032,P003,2025-09-10,1
T05756,C177,P029,2025-01-31,1
T05757,C419,P014,2025-02-10,1
T05758,C346,P025,2025-08-17,1
T05758,C346,P026,2025-08-17,1
T05759,C164,P019,2025-07-05,1
T05760,C311,P022,2025-02-03,1
T05761,C373,P027,2025-06-13,1
T05762,C231,P012,2025-09-03,1
T05763,C190,P016,2025-06-03,1
T05764,C161,P018,2025-04-08,1
T05765,C117,P019,2025-03-29,1
T05765,C117,P021,2025-03-29,1
T05766,C210,P015,2025-08-25,1
T05767,C167,P030,2025-07-26,1
T05768,C238,P028,2025-08-26,1
T05769,C232,P005,2025-03-14,1
T05770,C198,P014,2025-01-13,1
T05771,C448,P005,2025-06-12,1
T05772,C446,P021,2025-03-18,1
T05773,C205,P012,2025-01-08,1
T05774,C223,P026,2025-12-05,1
T05775,C464,P006,2025-03-19,1
T05776,C304,P006,2025-04-22,1
T05777,C049,P001,2025-07-20,1
T05778,C139,P011,2025-04-12,1
T05778,C139,P015,2025-04-12,1
T05779,C082,P010,2025-10-09,1
T05780,C143,P008,2025-04-08,1
T05781,C250,P020,2025-09-13,1
T05782,C222,P014,2025-03-23,1
T05783,C250,P022,2025-01-31,1
T05784,C055,P003,2025-06-15,1
T05785,C362,P016,2025-11-08,1
T05785,C362,P017,2025-11-08,1
T05786,C266,P016,2025-04-21,1
T05787,C007,P010,2025-11-20,1
T05788,C082,P011,2025-11-19,1
T05788,C082,P015,2025-11-19,1
T05789,C314,P004,2025-11-03,1
T05790,C067,P017,2025-05-25,1
T05791,C175,P024,2025-07-11,1
T05792,C414,P023,2025-03-07,1
T05793,C190,P019,2025-08-31,1
T05793,C190,P021,2025-08-31,1
T05794,C190,P014,2025-05-07,1
T05795,C108,P011,2025-12-19,1
T05795,C108,P014,2025-12-19,1
T05796,C325,P030,2025-09-01,1
T05797,C403,P009,2025-10-12,1
T05798,C175,P019,2025-06-19,1
T05799,C462,P005,2025-06-14,1
T05800,C294,P030,2025-04-28,1
T05801,C363,P019,2025-11-09,1
T05801,C363,P020,2025-11-09,1
T05802,C251,P019,2025-08-29,1
T05803,C161,P017,2025-02-18,1
T05804,C197,P025,2025-03-17,1
T05805,C042,P017,2025-09-09,1
T05806,C237,P020,2025-05-17,1
T05807,C035,P015,2025-07-19,1
T05808,C399,P007,2025-05-22,1
T05809,C365,P005,2025-07-06,1
T05810,C031,P016,2025-05-07,1
T05810,C031,P017,2025-05-07,1
T05811,C168,P012,2025-11-14,1
T05812,C248,P018,2025-03-16,1
T05813,C402,P009,2025-06-13,1
T05814,C249,P011,2025-11-06,1
T05815,C103,P027,2025-11-27,1
T05816,C097,P030,2025-11-02,1
T05817,C310,P004,2025-06-01,1
T05818,C376,P002,2025-04-10,1
T05819,C269,P026,2025-09-16,1
T05820,C145,P008,2025-07-12,1
T05821,C217,P023,2025-01-06,1
T05822,C153,P009,2025-04-15,1
T05823,C074,P010,2025-01-13,1
T05824,C015,P021,2025-11-26,1
T05825,C391,P014,2025-02-10,1
T05826,C189,P015,2025-03-17,1
T05827,C229,P021,2025-07-15,1
T05828,C285,P006,2025-11-01,1
T05829,C228,P025,2025-06-10,1
T05829,C228,P027,2025-06-10,1
T05830,C234,P009,2025-04-12,1
T05831,C362,P020,2025-08-21,1
T05832,C146,P006,2025-10-28,1
T05833,C066,P011,2025-01-09,1
T05833,C066,P014,2025-01-09,1
T05834,C283,P016,2025-07-08,1
T05834,C283,P018,2025-07-08,1
T05835,C282,P001,2025-11-18,1
T05836,C166,P013,2025-04-02,1
T05837,C168,P020,2025-01-18,1
T05838,C330,P010,2025-06-15,1
T05839,C290,P025,2025-10-19,1
T05839,C290,P026,2025-10-19,1
T05840,C371,P023,2026-01-01,1
T05841,C068,P016,2025-02-02,1
T05842,C072,P005,2025-02-22,1
T05843,C482,P023,2025-05-01,1
T05844,C048,P025,2025-07-04,1
T05845,C174,P003,2025-07-31,1
T05846,C176,P025,2025-02-05,1
T05847,C280,P002,2025-09-26,1
T05848,C214,P021,2025-07-22,1
T05849,C356,P005,2025-10-08,1
T05850,C417,P007,2025-08-18,1
T05851,C082,P004,2025-05-14,1
T05852,C117,P008,2025-01-29,1
T05853,C331,P022,2025-10-13,1
T05853,C331,P023,2025-10-13,1
T05854,C246,P002,2025-01-22,1
T05855,C113,P025,2025-04-30,1
T05856,C489,P028,2025-03-12,1
T05857,C257,P011,2025-06-15,1
T05858,C325,P022,2025-07-22,1
T05858,C325,P024,2025-07-22,1
T05859,C253,P001,2025-12-09,1
T05860,C213,P018,2025-02-04,1
T05861,C021,P007,2025-10-29,1
T05862,C019,P007,2025-04-28,1
T05863,C299,P016,2025-01-04,1
T05863,C299,P017,2025-01-04,1
T05864,C298,P029,2025-07-08,1
T05865,C425,P006,2025-07-23,1
T05866,C109,P005,2025-10-02,1
T05866,C109,P010,2025-10-02,1
T05867,C145,P009,2025-10-12,1
T05868,C192,P017,2025-07-18,1
T05869,C082,P027,2025-04-14,1
T05870,C387,P020,2025-05-12,1
T05871,C172,P007,2025-06-17,1
T05872,C460,P009,2025-07-21,1
T05873,C062,P021,2025-05-27,1
T05874,C232,P001,2025-08-17,1
T05875,C334,P022,2025-09-20,1
T05876,C105,P006,2025-02-27,1
T05877,C022,P013,2025-02-24,1
T05878,C381,P030,2025-04-16,1
T05879,C103,P025,2025-10-19,1
T05880,C153,P027,2025-12-20,1
T05881,C346,P007,2025-10-31,1
T05882,C419,P010,2025-07-04,1
T05883,C238,P002,2025-11-28,1
T05884,C321,P008,2025-10-18,1
T05885,C456,P029,2025-05-10,1
T05885,C456,P030,2025-05-10,1
T05886,C159,P001,2025-04-21,1
T05887,C441,P011,2025-04-16,1
T05888,C369,P013,2025-06-17,1
T05889,C235,P013,2025-11-05,1
T05890,C386,P006,2025-09-09,1
T05891,C246,P018,2025-11-02,1
T05892,C147,P026,2025-12-08,1
T05893,C439,P008,2025-02-09,1
T05894,C316,P004,2025-01-01,1
T05895,C437,P001,2025-11-14,1
T05895,C437,P002,2025-11-14,1
T05896,C485,P009,2025-01-01,1
T05897,C156,P015,2025-07-15,1
T05898,C374,P019,2025-03-23,1
T05898,C374,P021,2025-03-23,1
T05899,C111,P021,2025-04-08,1
T05900,C498,P014,2025-07-10,1
T05901,C039,P009,2025-08-02,1
T05902,C335,P001,2025-06-02,1
T05903,C461,P004,2025-06-04,1
T05904,C073,P009,2025-08-22,1
T05905,C477,P030,2025-04-15,1
T05906,C062,P030,2025-11-22,1
T05907,C382,P022,2025-01-16,1
T05908,C478,P016,2025-03-31,1
T05908,C478,P017,2025-03-31,1
T05909,C372,P008,2025-08-22,1
T05910,C446,P029,2025-10-24,1
T05911,C140,P009,2025-01-12,1
T05912,C360,P019,2025-09-03,1
T05912,C360,P020,2025-09-03,1
T05913,C111,P003,2025-07-23,1
T05914,C348,P013,2025-01-16,1
T05915,C020,P016,2025-08-10,1
T05916,C212,P006,2025-01-07,1
T05917,C296,P029,2025-01-23,1
T05918,C492,P025,2025-05-24,1
T05919,C369,P016,2025-04-14,1
T05920,C013,P022,2025-05-20,1
T05921,C097,P008,2025-12-20,1
T05922,C230,P026,2025-01-01,1
T05923,C333,P002,2025-10-16,1
T05924,C428,P028,2025-08-11,1
T05925,C287,P023,2025-09-08,1
T05926,C406,P008,2025-01-25,1
T05927,C147,P012,2025-02-15,1
T05928,C307,P012,2025-08-22,1
T05929,C421,P016,2025-10-06,1
T05929,C421,P018,2025-10-06,1
T05930,C372,P018,2025-10-04,1
T05931,C075,P011,2025-11-24,1
T05931,C075,P013,2025-11-24,1
T05932,C298,P013,2025-07-10,1
T05933,C240,P012,2025-05-30,1
T05934,C076,P027,2025-12-11,1
T05935,C385,P029,2025-09-11,1
T05936,C209,P012,2025-08-10,1
T05937,C045,P020,2025-05-10,1
T05938,C454,P005,2025-06-20,1
T05939,C331,P015,2025-08-19,1
T05940,C386,P018,2025-12-15,1
T05941,C085,P029,2025-01-22,1
T05941,C085,P030,2025-01-22,1
T05942,C307,P011,2025-10-04,1
T05943,C382,P006,2025-10-21,1
T05944,C072,P027,2025-04-16,1
T05945,C423,P023,2025-07-22,1
T05946,C042,P027,2025-08-03,1
T05947,C451,P004,2025-09-14,1
T05948,C279,P002,2025-09-24,1
T05949,C054,P019,2025-01-03,1
T05949,C054,P020,2025-01-03,1
T05950,C379,P008,2025-12-17,1
T05951,C364,P026,2025-06-21,1
T05952,C251,P004,2025-06-16,1
T05953,C375,P027,2025-07-11,1
T05954,C281,P030,2025-07-22,1
T05955,C268,P022,2025-07-21,1
T05955,C268,P024,2025-07-21,1
T05956,C384,P014,2025-12-19,1
T05957,C385,P004,2025-04-26,1
T05958,C328,P021,2025-08-21,1
T05959,C080,P027,2025-12-22,1
T05960,C459,P025,2025-04-07,1
T05961,C458,P026,2025-09-16,1
T05962,C410,P004,2025-09-11,1
T05963,C074,P030,2025-02-06,1
T05964,C356,P010,2025-05-04,1
T05965,C387,P013,2025-06-05,1
T05966,C423,P007,2025-10-05,1
T05967,C327,P004,2025-04-08,1
T05968,C013,P001,2025-01-16,1
T05968,C013,P002,2025-01-16,1
T05969,C096,P027,2025-12-15,1
T05970,C037,P003,2025-05-10,1
T05971,C232,P004,2025-08-05,1
T05972,C484,P012,2025-12-05,1
T05973,C207,P001,2025-12-24,1
T05974,C176,P013,2025-07-11,1
T05975,C107,P010,2025-08-08,1
T05976,C318,P019,2025-09-02,1
T05977,C304,P002,2025-12-14,1
T05978,C252,P002,2025-09-13,1
T05979,C164,P012,2025-01-16,1
T05980,C131,P023,2025-08-31,1
T05981,C441,P026,2025-07-16,1
T05982,C386,P018,2025-02-20,1
T05983,C217,P023,2025-10-28,1
T05984,C318,P029,2025-06-29,1
T05985,C351,P016,2025-01-14,1
T05986,C493,P016,2025-02-14,1
T05987,C279,P003,2025-02-12,1
T05988,C126,P024,2025-11-20,1
T05989,C473,P004,2025-08-21,1
T05990,C195,P024,2025-06-22,1
T05991,C124,P020,2025-08-29,1
T05992,C018,P011,2025-06-08,1
T05993,C361,P028,2025-08-20,1
T05994,C111,P020,2025-07-30,1
T05995,C049,P001,2025-12-17,1
T05995,C049,P004,2025-12-17,1
T05996,C400,P001,2025-09-17,1
T05997,C258,P006,2025-08-26,1
T05998,C141,P023,2025-10-17,1
T05999,C199,P026,2025-10-02,1
T06000,C335,P024,2025-01-25,1
T06001,C130,P019,2025-03-02,1
T06002,C252,P006,2025-08-20,1
T06003,C151,P028,2025-03-25,1
T06004,C021,P010,2025-11-04,1
T06005,C170,P014,2025-02-26,1
T06006,C352,P005,2025-02-09,1
T06006,C352,P009,2025-02-09,1
T06007,C128,P001,2025-07-18,1
T06008,C414,P021,2025-04-01,1
T06009,C396,P013,2025-01-23,1
T06010,C155,P006,2025-04-25,1
T06011,C175,P028,2025-12-16,1
T06012,C299,P028,2025-09-10,1
T06013,C118,P023,2025-08-16,1
T06014,C414,P023,2025-03-01,1
T06015,C052,P006,2025-03-13,1
T06016,C068,P024,2025-11-06,1
T06017,C289,P001,2025-08-13,1
T06018,C407,P023,2025-08-09,1
T06019,C011,P023,2025-09-26,1
T06020,C460,P023,2025-07-08,1
T06021,C326,P018,2025-02-24,1
T06022,C215,P016,2025-01-18,1
T06022,C215,P018,2025-01-18,1
T06023,C035,P003,2025-02-14,1
T06024,C135,P029,2025-12-07,1
T06025,C206,P017,2025-05-05,1
T06026,C465,P030,2025-03-12,1
T06027,C062,P001,2025-03-24,1
T06027,C062,P002,2025-03-24,1
T06028,C341,P007,2025-08-17,1
T06029,C338,P018,2025-07-11,1
T06030,C286,P009,2025-09-02,1
T06031,C035,P026,2025-12-03,1
T06032,C095,P019,2025-07-31,1
T06032,C095,P020,2025-07-31,1
T06033,C119,P007,2025-03-17,1
T06034,C154,P005,2025-12-26,1
T06035,C191,P002,2025-09-19,1
T06036,C404,P001,2025-02-27,1
T06037,C137,P019,2025-09-29,1
T06037,C137,P020,2025-09-29,1
T06038,C164,P030,2025-05-05,1
T06039,C441,P016,2025-04-20,1
T06039,C441,P018,2025-04-20,1
T06040,C245,P016,2025-04-20,1
T06040,C245,P018,2025-04-20,1
T06041,C284,P021,2025-11-18,1
T06042,C278,P028,2025-02-06,1
T06043,C075,P022,2025-03-07,1
T06044,C075,P028,2025-02-04,1
T06045,C245,P017,2025-02-07,1
T06046,C290,P006,2025-05-07,1
T06047,C321,P025,2025-07-31,1
T06048,C186,P008,2025-05-15,1
T06049,C209,P002,2025-08-10,1
T06050,C022,P028,2025-06-14,1
T06051,C400,P013,2025-01-15,1
T06052,C099,P022,2025-07-11,1
T06053,C311,P027,2025-04-26,1
T06054,C384,P030,2025-03-07,1
T06055,C246,P020,2025-09-18,1
T06056,C456,P014,2025-11-27,1
T06057,C447,P025,2025-11-22,1
T06057,C447,P027,2025-11-22,1
T06058,C255,P025,2025-02-08,1
T06059,C016,P014,2025-02-03,1
T06060,C288,P003,2025-12-27,1
T06061,C457,P025,2025-03-16,1
T06062,C021,P012,2025-05-23,1
T06063,C202,P009,2025-08-26,1
T06064,C333,P026,2025-06-24,1
T06065,C156,P027,2025-10-02,1
T06066,C310,P011,2025-06-07,1
T06067,C241,P017,2025-09-07,1
T06068,C198,P025,2025-12-19,1
T06069,C287,P030,2025-12-16,1
T06070,C310,P020,2025-12-05,1
T06071,C403,P019,2025-03-12,1
T06072,C047,P023,2025-09-08,1
T06073,C500,P011,2025-09-30,1
T06074,C324,P003,2025-05-09,1
T06075,C323,P009,2025-05-19,1
T06076,C448,P010,2025-11-01,1
T06077,C263,P008,2025-06-10,1
T06078,C475,P029,2025-06-15,1
T06079,C290,P007,2025-06-28,1
T06080,C498,P010,2025-04-09,1
T06081,C423,P011,2025-09-23,1
T06082,C143,P009,2025-11-03,1
T06083,C218,P022,2025-12-04,1
T06083,C218,P023,2025-12-04,1
T06084,C411,P025,2025-12-19,1
T06084,C411,P027,2025-12-19,1
T06085,C365,P018,2025-10-11,1
T06086,C165,P007,2025-08-25,1
T06087,C298,P017,2025-03-30,1
T06088,C061,P024,2025-05-30,1
T06089,C327,P008,2025-04-16,1
T06090,C307,P026,2025-11-21,1
T06091,C426,P011,2025-04-04,1
T06092,C415,P016,2025-07-11,1
T06092,C415,P018,2025-07-11,1
T06093,C368,P009,2025-10-18,1
T06094,C236,P018,2025-06-24,1
T06095,C075,P009,2025-11-07,1
T06096,C037,P009,2025-03-05,1
T06097,C495,P013,2025-10-09,1
T06098,C202,P001,2025-02-04,1
T06098,C202,P003,2025-02-04,1
T06099,C476,P016,2025-08-21,1
T06100,C282,P019,2025-05-22,1
T06101,C216,P007,2025-05-17,1
T06102,C027,P014,2025-11-18,1
T06103,C251,P020,2025-02-25,1
T06104,C244,P014,2025-07-18,1
T06105,C161,P004,2025-03-13,1
T06106,C093,P004,2025-07-05,1
T06107,C390,P026,2025-01-28,1
T06108,C022,P028,2025-02-05,1
T06109,C143,P004,2025-10-08,1
T06110,C275,P009,2025-03-07,1
T06111,C402,P004,2025-12-18,1
T06112,C217,P007,2025-01-21,1
T06113,C457,P022,2025-10-18,1
T06113,C457,P023,2025-10-18,1
T06114,C173,P020,2025-05-22,1
T06115,C146,P014,2025-05-04,1
T06116,C119,P008,2025-11-13,1
T06117,C310,P019,2025-05-17,1
T06118,C182,P027,2025-05-02,1
T06119,C078,P001,2025-10-11,1
T06120,C391,P008,2025-03-29,1
T06121,C413,P027,2025-07-16,1
T06122,C105,P018,2025-11-12,1
T06123,C009,P006,2025-02-16,1
T06124,C293,P024,2025-11-11,1
T06125,C499,P009,2025-09-06,1
T06126,C064,P004,2025-05-07,1
T06127,C433,P014,2025-04-24,1
T06128,C124,P015,2025-11-09,1
T06129,C085,P029,2025-03-30,1
T06130,C144,P004,2025-01-02,1
T06131,C123,P022,2025-06-07,1
T06132,C441,P020,2025-07-17,1
T06133,C229,P007,2025-04-29,1
T06134,C052,P028,2025-02-11,1
T06135,C210,P023,2025-08-16,1
T06136,C227,P005,2025-07-16,1
T06137,C385,P013,2025-01-12,1
T06138,C278,P025,2025-05-20,1
T06138,C278,P027,2025-05-20,1
T06139,C224,P026,2025-09-26,1
T06140,C176,P011,2025-01-11,1
T06141,C316,P013,2025-08-15,1
T06142,C311,P007,2025-07-10,1
T06143,C074,P023,2025-02-09,1
T06144,C308,P027,2025-12-24,1
T06145,C350,P013,2025-03-28,1
T06146,C404,P013,2025-04-17,1
T06147,C112,P011,2025-06-30,1
T06148,C128,P023,2025-05-29,1
T06149,C461,P008,2025-07-14,1
T06150,C308,P029,2025-08-29,1
T06151,C352,P030,2025-10-16,1
T06152,C125,P021,2025-12-24,1
T06153,C034,P015,2026-01-01,1
T06154,C410,P001,2025-07-19,1
T06155,C185,P013,2025-01-11,1
T06156,C252,P014,2025-08-17,1
T06157,C466,P014,2025-02-15,1
T06158,C224,P009,2025-06-28,1
T06159,C118,P009,2025-07-07,1
T06160,C467,P009,2025-09-03,1
T06161,C081,P006,2025-04-23,1
T06162,C438,P019,2025-11-27,1
T06163,C272,P026,2025-04-11,1
T06164,C434,P002,2025-07-15,1
T06165,C187,P002,2025-04-28,1
T06166,C047,P023,2025-03-23,1
T06167,C048,P020,2025-12-23,1
T06168,C284,P002,2025-05-09,1
T06169,C041,P017,2025-05-11,1
T06170,C232,P005,2025-05-31,1
T06170,C232,P009,2025-05-31,1
T06171,C143,P028,2025-04-06,1
T06172,C118,P014,2025-06-09,1
T06173,C086,P017,2025-02-04,1
T06174,C119,P028,2025-02-17,1
T06175,C318,P002,2025-10-21,1
T06176,C336,P026,2025-04-01,1
T06177,C148,P018,2025-08-29,1
T06178,C483,P014,2025-03-27,1
T06179,C121,P001,2025-04-11,1
T06180,C040,P003,2025-02-21,1
T06181,C138,P027,2025-04-02,1
T06182,C274,P004,2025-08-25,1
T06183,C284,P025,2025-07-08,1
T06184,C079,P018,2025-04-06,1
T06185,C126,P026,2025-01-05,1
T06186,C167,P028,2025-03-29,1
T06187,C393,P009,2025-09-20,1
T06188,C417,P001,2025-09-14,1
T06189,C030,P013,2025-03-11,1
T06190,C086,P002,2025-08-29,1
T06191,C080,P028,2025-03-09,1
T06192,C124,P028,2025-11-08,1
T06193,C428,P012,2025-10-21,1
T06194,C401,P009,2025-08-25,1
T06195,C126,P015,2025-03-31,1
T06196,C364,P004,2026-01-01,1
T06197,C128,P006,2025-11-24,1
T06198,C311,P025,2025-01-22,1
T06198,C311,P027,2025-01-22,1
T06199,C070,P001,2025-05-28,1
T06200,C410,P016,2025-12-13,1
T06201,C282,P018,2025-07-26,1
T06202,C456,P017,2025-08-27,1
T06203,C493,P021,2025-09-24,1
T06204,C182,P026,2025-11-07,1
T06205,C296,P023,2025-07-27,1
T06206,C385,P009,2025-09-26,1
T06207,C480,P014,2025-03-27,1
T06208,C258,P028,2025-09-13,1
T06209,C065,P026,2025-01-19,1
T06210,C106,P003,2025-11-04,1
T06211,C189,P027,2025-06-02,1
T06212,C060,P020,2025-07-31,1
T06213,C196,P013,2025-06-03,1
T06214,C192,P001,2025-06-11,1
T06215,C385,P001,2025-04-21,1
T06216,C327,P025,2025-03-17,1
T06217,C303,P026,2025-03-13,1
T06218,C333,P026,2025-06-04,1
T06219,C203,P008,2025-03-14,1
T06220,C009,P029,2025-04-27,1
T06221,C130,P016,2025-07-24,1
T06222,C239,P012,2025-04-15,1
T06223,C238,P005,2025-08-01,1
T06224,C126,P005,2025-11-24,1
T06225,C152,P012,2025-01-28,1
T06226,C180,P015,2025-07-17,1
T06227,C455,P021,2025-08-10,1
T06228,C040,P020,2025-05-31,1
T06229,C182,P027,2025-09-20,1
T06230,C283,P016,2025-01-21,1
T06231,C445,P028,2025-09-03,1
T06232,C035,P012,2025-06-19,1
T06233,C100,P010,2025-09-17,1
T06234,C085,P001,2025-02-21,1
T06234,C085,P004,2025-02-21,1
T06235,C288,P009,2025-01-31,1
T06236,C013,P017,2025-04-22,1
T06237,C323,P017,2025-07-10,1
T06238,C013,P015,2025-07-26,1
T06239,C172,P026,2025-11-10,1
T06240,C236,P012,2025-11-15,1
T06241,C168,P010,2025-07-08,1
T06242,C027,P026,2025-09-22,1
T06243,C300,P004,2025-08-13,1
T06244,C389,P016,2025-08-10,1
T06245,C019,P022,2025-10-08,1
T06246,C290,P017,2025-02-04,1
T06247,C496,P005,2025-07-13,1
T06247,C496,P009,2025-07-13,1
T06248,C375,P024,2025-11-22,1
T06249,C137,P005,2025-03-14,1
T06250,C101,P003,2025-11-12,1
T06251,C197,P009,2025-07-21,1
T06252,C113,P002,2025-01-23,1
T06253,C156,P001,2025-03-10,1
T06253,C156,P004,2025-03-10,1
T06254,C100,P014,2025-03-19,1
T06255,C219,P018,2025-10-18,1
T06256,C131,P030,2025-04-18,1
T06257,C001,P003,2025-03-25,1
T06258,C440,P002,2025-05-16,1
T06259,C373,P016,2025-02-03,1
T06259,C373,P017,2025-02-03,1
T06260,C474,P022,2025-09-10,1
T06260,C474,P024,2025-09-10,1
T06261,C416,P029,2025-06-25,1
T06262,C191,P028,2025-08-29,1
T06263,C490,P009,2025-10-23,1
T06264,C286,P018,2025-06-19,1
